H0,-1.268951,1.464523,1.301876,11.223475,-50.823680,-43.397263,0.003347,0.000030,-0.000441,-0.174227,0.048614,-0.046907
C1,-0.203794,0.182384,1.031312,-0.487979,10.290173,14.412958,-0.388281,0.019929,1.209283,-4.396957,-276.577364,3.863681
C4,-0.548543,0.184586,0.887360,-7.341137,-81.179981,19.986049,0.015774,-0.013370,-0.537850,-2.676362,-273.567463,5.232214
H0,-1.268951,1.464523,1.301876,11.223475,-50.823680,-43.397263,0.003347,0.000030,-0.000441,-0.174227,0.048614,-0.046907
C1,-0.211791,0.182705,1.043504,-0.456579,13.379156,14.446473,-0.479654,0.022534,1.179888,-4.745490,-276.835927,3.413456
C4,-0.547086,0.184647,0.881704,-5.660818,-78.146783,18.306147,0.047506,-0.011359,-0.532638,-3.180313,-273.554896,4.668804
H0,-1.270131,1.464784,1.302057,11.275550,-50.837542,-43.419362,0.000081,0.000415,-0.000676,0.000807,-0.073010,0.165576
C1,-0.217766,0.183449,1.056687,-0.454839,16.443662,14.434550,-0.500496,0.026075,1.173529,-4.155146,-277.103917,3.289237
C4,-0.545245,0.184513,0.875730,-4.706122,-75.064387,17.340505,0.081493,-0.011843,-0.531180,-3.355406,-274.941397,3.960472
H0,-1.270115,1.464766,1.302106,11.267533,-50.831665,-43.403325,0.000411,0.000363,-0.000226,0.041923,0.038068,0.058136
C1,-0.227897,0.183756,1.068027,-0.381595,19.472229,14.501952,-0.611489,0.028320,1.127488,-4.825057,-277.471135,3.760360
C4,-0.543149,0.184273,0.869975,-4.184658,-71.981246,16.809949,0.105451,-0.013210,-0.528491,-4.705355,-275.721732,3.531526
H0,-1.270091,1.464784,1.302107,11.259252,-50.829312,-43.405196,0.000570,0.000326,-0.000026,0.096030,0.093001,0.104656
C1,-0.236098,0.184227,1.079709,-0.300336,22.533562,14.533534,-0.652419,0.028923,1.102564,-5.032761,-276.925211,4.556981
C4,-0.540790,0.184197,0.864436,-3.645851,-68.953867,16.314752,0.134635,-0.013617,-0.522592,-4.692499,-275.204878,4.269086
H0,-1.270090,1.464793,1.302119,11.253612,-50.828895,-43.399725,0.000446,0.000605,0.000246,0.101827,0.129082,0.035988
C1,-0.245904,0.184754,1.090932,-0.266067,25.587784,14.539948,-0.717107,0.033483,1.070933,-4.458115,-277.568588,4.292700
C4,-0.538131,0.183956,0.859047,-3.035656,-65.963098,15.718270,0.163590,-0.015177,-0.511328,-2.104842,-274.079154,4.417920
H0,-1.270170,1.464783,1.302128,11.259884,-50.828987,-43.390986,-0.000302,0.000661,0.000465,0.137821,0.038502,0.001918
C1,-0.256151,0.185145,1.101305,-0.229692,28.633270,14.542186,-0.777592,0.034072,1.030814,-3.541258,-276.726152,3.754047
C4,-0.535099,0.183796,0.853733,-2.760098,-62.884650,15.471936,0.194237,-0.015185,-0.501283,-2.320407,-274.663408,4.641712
H0,-1.270153,1.464784,1.302056,11.256013,-50.832170,-43.398937,0.000021,0.000438,-0.000281,0.196786,-0.113684,-0.022575
C1,-0.266975,0.185575,1.110691,-0.077999,31.695257,14.642268,-0.834679,0.033429,0.978361,-4.510203,-276.578320,4.992540
C4,-0.531762,0.183718,0.848740,-2.641734,-59.809897,15.393928,0.225163,-0.014297,-0.487261,-4.455425,-275.214522,4.841700
H0,-1.270144,1.464764,1.302064,11.257265,-50.828823,-43.404524,-0.000047,0.000209,-0.000197,-0.056433,-0.005584,0.063887
C1,-0.276455,0.186659,1.121485,-0.060285,34.748516,14.663579,-0.849244,0.039382,0.965230,-4.673351,-276.549852,4.964943
C4,-0.528358,0.183539,0.843550,-2.357256,-56.783789,15.134017,0.246382,-0.014997,-0.480261,-3.325604,-274.716274,4.965436
H0,-1.270178,1.464745,1.302060,11.260068,-50.829540,-43.395566,-0.000289,-0.000122,-0.000187,0.053778,-0.004283,0.094312
C1,-0.287762,0.187065,1.129375,-0.032060,37.765632,14.765008,-0.897325,0.039818,0.906977,-4.529334,-276.720770,3.603334
C4,-0.524564,0.183293,0.838895,-2.204760,-53.750372,15.018763,0.273499,-0.015390,-0.465213,-3.738353,-274.325341,5.047463
H0,-1.270165,1.464766,1.302068,11.247666,-50.827877,-43.394043,-0.000199,0.000046,0.000077,0.104023,0.041039,0.047367
C1,-0.299936,0.187477,1.137087,0.164358,40.841560,14.894237,-0.949167,0.038802,0.850782,-5.504521,-276.720360,5.358052
C4,-0.520631,0.183077,0.834410,-2.070922,-50.686311,14.908032,0.296136,-0.017625,-0.448314,-3.886775,-274.505439,4.993412
H0,-1.270174,1.464759,1.302083,11.251365,-50.834038,-43.399988,-0.000262,0.000136,-0.000184,-0.129461,-0.108008,-0.019683
C1,-0.312176,0.188166,1.144030,0.241687,43.869919,14.992716,-0.992003,0.042612,0.793030,-5.200844,-276.330657,3.838680
C4,-0.516510,0.182846,0.830033,-1.975004,-47.641782,14.834548,0.319020,-0.018400,-0.433459,-4.345710,-274.402385,4.649091
H0,-1.270120,1.464749,1.302091,11.257670,-50.830555,-43.398762,0.000166,-0.000032,-0.000063,-0.151827,0.105423,0.084005
C1,-0.325387,0.188709,1.149580,0.466064,46.923297,15.170335,-1.050045,0.044788,0.711744,-6.510339,-275.976198,5.610973
C4,-0.512279,0.182765,0.825635,-1.930546,-44.589872,14.811988,0.335286,-0.017064,-0.422049,-5.153321,-274.455961,4.164822
H0,-1.270119,1.464726,1.302078,11.257168,-50.827894,-43.406597,0.000148,-0.000146,-0.000022,-0.004658,0.160982,0.037069
C1,-0.337552,0.189186,1.156698,0.599410,49.980630,15.280477,-1.062337,0.044156,0.690778,-5.779687,-275.926911,5.223005
C4,-0.507705,0.182505,0.821771,-1.857367,-41.567339,14.781311,0.357144,-0.018721,-0.401851,-5.591064,-274.211031,4.384030
H0,-1.270107,1.464716,1.302004,11.252933,-50.831863,-43.410087,0.000311,-0.000222,-0.000620,-0.068418,0.060334,-0.034757
C1,-0.350706,0.189554,1.161531,0.685943,53.085603,15.362181,-1.098801,0.044778,0.630325,-4.412251,-276.756014,4.539231
C4,-0.502782,0.182348,0.818170,-1.784185,-38.496066,14.700351,0.382409,-0.017367,-0.380082,-5.273890,-275.202173,3.284141
H0,-1.270088,1.464703,1.301990,11.258108,-50.840349,-43.405965,0.000397,-0.000271,-0.000841,0.030712,-0.129136,0.013183
C1,-0.364300,0.189754,1.165714,0.969928,56.118436,15.596132,-1.132210,0.037687,0.562865,-5.385914,-275.808667,5.590760
C4,-0.497807,0.182196,0.814904,-1.572725,-35.475528,14.533198,0.401220,-0.016529,-0.355933,-2.671053,-274.437438,4.766582
H0,-1.270071,1.464713,1.302004,11.242087,-50.829803,-43.401529,0.000548,-0.000027,-0.000045,0.156461,0.244260,-0.122905
C1,-0.377199,0.189486,1.168659,0.995029,59.105691,15.633497,-1.151244,0.025594,0.492009,-2.892621,-275.642857,4.054873
C4,-0.492773,0.182041,0.811735,-1.435706,-32.499362,14.472339,0.415883,-0.017862,-0.337311,-2.207013,-273.263356,6.502780
H0,-1.270080,1.464707,1.301969,11.248703,-50.838208,-43.402239,0.000213,-0.000261,-0.000580,0.198488,-0.016205,0.059071
C1,-0.390623,0.189713,1.171145,1.273404,62.175260,15.868218,-1.173698,0.024274,0.419604,-3.580351,-275.802602,4.940920
C4,-0.487958,0.181710,0.808758,-1.359744,-29.471563,14.398756,0.422853,-0.021476,-0.316903,-1.549478,-272.861741,6.368810
H0,-1.270097,1.464694,1.301956,11.254766,-50.838030,-43.401160,0.000165,-0.000211,-0.000635,0.139779,0.017464,-0.036279
C1,-0.404212,0.190002,1.173114,1.544042,65.219127,16.140577,-1.188473,0.021911,0.346896,-4.051407,-275.540131,4.578630
C4,-0.482587,0.181391,0.805536,-1.401487,-26.419781,14.442157,0.436892,-0.024072,-0.309168,-4.075099,-273.515745,4.032991
H0,-1.270074,1.464720,1.301949,11.246238,-50.838228,-43.405036,0.000340,-0.000196,-0.000829,-0.017028,-0.039827,-0.001848
C1,-0.417883,0.190084,1.174253,1.739963,68.287535,16.360248,-1.201153,0.018313,0.274462,-3.278860,-275.464070,2.824396
C4,-0.476834,0.181445,0.803129,-1.379146,-23.431254,14.424046,0.455496,-0.023318,-0.288842,-3.904861,-273.383868,4.461483
H0,-1.270092,1.464684,1.302085,11.237716,-50.843761,-43.390928,-0.000112,-0.000366,0.000006,-0.029684,-0.098435,0.017218
C1,-0.431898,0.190223,1.174398,2.420777,71.357459,17.044037,-1.214299,0.017810,0.200014,-4.834572,-275.841534,2.878862
C4,-0.471387,0.181142,0.801212,-1.326186,-20.354430,14.377367,0.468971,-0.024141,-0.261174,-3.951116,-273.878209,3.960937
H0,-1.270199,1.464670,1.302093,11.238161,-50.833058,-43.375386,-0.000882,-0.000141,0.000394,0.082400,0.203323,-0.017947
C1,-0.445129,0.190060,1.175887,2.974337,74.387269,17.602593,-1.212497,0.014424,0.176242,-4.139644,-275.549994,2.387870
C4,-0.465508,0.180638,0.799505,-1.304898,-17.308015,14.334118,0.484291,-0.027380,-0.232171,-3.957889,-274.114233,3.235278
H0,-1.270187,1.464718,1.302102,11.222298,-50.833423,-43.375629,-0.000663,0.000548,0.000449,0.025461,0.128521,-0.177629
C1,-0.460298,0.190319,1.174073,4.337719,77.336839,18.893345,-1.232044,0.015707,0.082057,-5.748878,-275.712662,3.427163
C4,-0.459358,0.181032,0.798204,-1.350750,-14.283475,14.346664,0.496800,-0.021660,-0.210281,-5.482897,-274.526968,2.471103
H0,-1.270217,1.464728,1.302150,11.239578,-50.840281,-43.384593,-0.000903,0.000492,0.000529,-0.104276,-0.048277,0.010431
C1,-0.473989,0.190598,1.173378,5.685742,80.342696,20.203037,-1.232522,0.013830,0.018073,-5.058561,-275.236925,3.040128
C4,-0.453701,0.180716,0.797299,-1.294837,-11.236075,14.331373,0.503343,-0.022961,-0.180790,-5.811033,-273.955582,2.643285
H0,-1.270275,1.464718,1.302155,11.246338,-50.847149,-43.377708,-0.001548,0.000407,0.000431,0.017146,-0.288790,0.087607
C1,-0.488403,0.191328,1.170482,8.784519,83.376495,23.233530,-1.242808,0.015703,-0.056792,-4.278903,-275.402298,3.738308
C4,-0.447931,0.180380,0.796335,-1.217347,-8.200416,14.283081,0.507419,-0.023729,-0.154475,-4.827091,-273.529405,3.055318
H0,-1.270285,1.464718,1.302177,11.240772,-50.831856,-43.379296,-0.001601,0.000003,0.000955,-0.035170,0.206905,0.133376
C1,-0.502944,0.191457,1.167604,16.596851,86.241370,30.963003,-1.248978,0.015632,-0.123823,-4.740236,-274.639639,4.916579
C4,-0.441724,0.180740,0.796240,-1.100121,-5.219360,14.255064,0.516112,-0.018738,-0.120795,-4.813814,-272.814476,6.169965
H0,-1.270280,1.464722,1.302063,11.246461,-50.836196,-43.389156,-0.001270,-0.000204,-0.000133,-0.021528,0.008691,0.230156
C1,-0.516913,0.192039,1.163919,64.990602,88.839171,79.275158,-1.244476,0.017802,-0.191908,-2.445612,-275.500680,4.928013
C4,-0.436207,0.180561,0.796469,-1.001204,-2.203118,14.224046,0.513426,-0.017531,-0.084117,-4.276394,-271.939501,7.498971
H0,-1.270253,1.464705,1.302077,11.245671,-50.834544,-43.384091,-0.000794,-0.000514,0.000386,0.066433,0.196012,0.132734
C1,-0.531055,0.192165,1.160335,-25.398286,87.276847,-11.154283,-1.237704,0.015228,-0.239003,-4.938714,-274.926862,5.228625
C4,-0.430101,0.180232,0.796627,-1.093104,0.900598,14.195576,0.520557,-0.017670,-0.059637,-4.540108,-273.864822,2.760188
H0,-1.270237,1.464684,1.302054,11.245480,-50.838686,-43.398103,-0.000251,-0.000914,-0.000256,0.004052,-0.057012,-0.015775
C1,-0.544075,0.192410,1.155015,-11.904061,84.346184,2.345498,-1.217004,0.014007,-0.308936,-3.517672,-275.166656,4.444132
C4,-0.423689,0.180508,0.797572,-1.046054,3.908027,14.152752,0.532357,-0.013839,-0.025322,-4.129473,-273.911732,3.614296
H0,-1.270232,1.464673,1.302000,11.242899,-50.836111,-43.395853,-0.000137,-0.001027,-0.000354,0.093519,0.049254,0.054158
C1,-0.557480,0.192406,1.149839,-7.958419,81.400569,6.279775,-1.205157,0.012184,-0.354334,-3.117158,-274.674637,3.949194
C4,-0.417977,0.180315,0.798617,-0.928247,6.900856,14.169536,0.530161,-0.014590,0.005653,-4.651574,-272.352345,5.315289
H0,-1.270253,1.464650,1.301997,11.243626,-50.836828,-43.390744,-0.000201,-0.000981,-0.000230,0.136238,0.051770,-0.116932
C1,-0.569480,0.192869,1.143205,-6.341534,78.379679,7.934854,-1.177515,0.013419,-0.422580,-3.798870,-275.130292,3.811912
C4,-0.412202,0.180012,0.799726,-0.868563,9.911400,14.147152,0.527004,-0.016346,0.032111,-4.425522,-271.309266,5.515578
H0,-1.270235,1.464669,1.301997,11.236220,-50.838136,-43.392018,-0.000149,-0.001098,-0.000426,0.002163,-0.059892,0.083993
C1,-0.581972,0.192985,1.135954,-5.013906,75.401668,9.258858,-1.157220,0.012994,-0.488734,-3.258689,-275.095049,3.422983
C4,-0.406043,0.180242,0.801161,-1.031172,12.968332,14.128181,0.530641,-0.012418,0.053121,-5.047094,-272.960533,1.270715
H0,-1.270262,1.464672,1.302024,11.246534,-50.838710,-43.396727,-0.000498,-0.001029,-0.000250,-0.032880,-0.023497,0.086886
C1,-0.593335,0.193280,1.127960,-4.584736,72.376694,9.719608,-1.123102,0.014850,-0.554511,-4.767889,-274.889842,3.435060
C4,-0.400406,0.180110,0.803223,-1.000234,16.009566,14.109106,0.526683,-0.012005,0.086826,-4.549404,-272.999328,1.360875
H0,-1.270235,1.464655,1.302022,11.256138,-50.842320,-43.402041,-0.000288,-0.000950,-0.000320,-0.135002,-0.100559,0.061881
C1,-0.604798,0.193341,1.119489,-3.773717,69.355237,10.459411,-1.090212,0.012583,-0.616356,-2.941147,-275.125511,4.569636
C4,-0.394780,0.179937,0.805352,-0.935015,19.059023,14.099734,0.521457,-0.012534,0.116804,-3.984845,-273.773953,2.326492
H0,-1.270223,1.464651,1.302018,11.248788,-50.841387,-43.404677,-0.000084,-0.001006,-0.000373,-0.095496,-0.090553,0.009137
C1,-0.615429,0.193246,1.110332,-3.724034,66.335542,10.517377,-1.049908,0.007057,-0.678828,-5.379909,-274.651687,3.873345
C4,-0.389210,0.180037,0.808062,-0.910416,22.070655,14.102870,0.515479,-0.010845,0.149687,-4.779439,-273.318025,1.859572
H0,-1.270239,1.464672,1.302035,11.245747,-50.835510,-43.399275,-0.000235,-0.000549,0.000347,0.102533,0.165581,-0.107488
C1,-0.625531,0.193296,1.100479,-3.242211,63.306892,11.009612,-1.008087,0.006942,-0.739119,-3.933669,-274.568004,4.073267
C4,-0.383911,0.179934,0.810873,-0.860198,25.113692,14.110385,0.505566,-0.010236,0.178891,-4.557091,-273.104813,1.952703
H0,-1.270238,1.464647,1.302035,11.260593,-50.839055,-43.406262,-0.000399,-0.000813,0.000163,-0.081321,0.001495,-0.015497
C1,-0.635945,0.193286,1.090870,-2.963634,60.294506,11.238363,-0.980786,0.005199,-0.777663,-4.288960,-274.575845,4.195842
C4,-0.378713,0.179816,0.813473,-0.679642,28.105745,14.166550,0.496719,-0.010561,0.194303,-5.393443,-271.859725,4.910993
H0,-1.270227,1.464667,1.302047,11.242646,-50.842060,-43.397659,-0.000341,-0.000541,0.000341,0.139622,-0.094104,-0.000300
C1,-0.645025,0.193157,1.080170,-2.865073,57.278031,11.317828,-0.933490,0.000345,-0.831652,-4.868259,-274.147264,4.382156
C4,-0.373375,0.179843,0.816486,-0.737055,31.146878,14.141006,0.490821,-0.010198,0.211478,-4.887539,-272.744562,3.003208
H0,-1.270240,1.464695,1.302067,11.257579,-50.837836,-43.409950,-0.000206,-0.000063,0.000485,-0.067389,0.049679,-0.053579
C1,-0.653591,0.193163,1.068915,-2.587828,54.233451,11.589906,-0.885533,0.000299,-0.884096,-3.750091,-274.602537,4.521756
C4,-0.368729,0.179803,0.820252,-0.639799,34.137825,14.180064,0.470969,-0.008245,0.249631,-5.077884,-271.989170,4.022773
H0,-1.270300,1.464685,1.302061,11.262085,-50.841995,-43.402854,-0.000626,0.000119,0.000190,0.011767,-0.109266,-0.072565
C1,-0.662365,0.193022,1.057858,-2.502793,51.241206,11.640974,-0.850795,-0.002898,-0.916225,-5.536372,-274.001863,3.681454
C4,-0.364064,0.179722,0.824206,-0.577489,37.205324,14.195250,0.460043,-0.007760,0.271594,-4.769226,-272.496817,4.424783
H0,-1.270307,1.464659,1.302049,11.269351,-50.838222,-43.416477,-0.000645,-0.000398,0.000008,-0.055653,-0.016384,0.045016
C1,-0.669482,0.192824,1.046045,-2.293484,48.208998,11.812531,-0.792362,-0.007982,-0.958621,-3.662488,-274.303648,5.085436
C4,-0.360053,0.179766,0.828334,-0.474661,40.203931,14.237900,0.438362,-0.006459,0.300446,-4.715685,-271.617007,4.267238
H0,-1.270312,1.464651,1.302039,11.265471,-50.839953,-43.413703,-0.000656,-0.000561,-0.000163,-0.010153,-0.061431,0.035279
C1,-0.676121,0.192695,1.033291,-2.163220,45.225763,11.958646,-0.736955,-0.009174,-1.008057,-3.191934,-273.198250,4.582325
C4,-0.355854,0.179895,0.832723,-0.408745,43.216007,14.267845,0.420094,-0.003308,0.326184,-4.789512,-271.553377,4.583944
H0,-1.270339,1.464633,1.302043,11.261406,-50.837334,-43.402871,-0.000706,-0.000534,0.000099,0.106826,0.100595,-0.120455
C1,-0.683395,0.192680,1.020808,-2.088128,42.195771,11.987102,-0.705884,-0.006315,-1.039556,-4.588539,-273.532766,3.939687
C4,-0.351908,0.179832,0.837119,-0.419371,46.265499,14.283121,0.402144,-0.003604,0.345508,-4.460047,-271.972914,2.864195
H0,-1.270348,1.464605,1.302069,11.267006,-50.841169,-43.404524,-0.001040,-0.001556,-0.000097,-0.049953,-0.087895,0.306182
C1,-0.688301,0.192973,1.007109,-2.002747,39.124765,12.032082,-0.631752,0.000740,-1.095859,-4.944268,-274.501532,4.766309
C4,-0.347898,0.179849,0.841437,-0.243580,49.252597,14.396524,0.392391,-0.004085,0.358361,-4.574804,-271.438520,3.593633
H0,-1.270362,1.464623,1.302069,11.263184,-50.837313,-43.407037,-0.001037,-0.000969,0.000227,0.027929,0.100975,0.059381
C1,-0.693735,0.193002,0.993819,-1.925968,36.091966,12.073189,-0.589744,0.000903,-1.120143,-5.051825,-274.461699,5.017489
C4,-0.344787,0.179791,0.846562,-0.198860,52.304107,14.436083,0.362062,-0.003106,0.388796,-4.301924,-271.823798,2.581180
H0,-1.270336,1.464614,1.302068,11.270636,-50.839451,-43.413403,-0.000765,-0.000700,0.000093,-0.112914,0.094639,-0.043540
C1,-0.697573,0.192648,0.980461,-1.809069,33.128542,12.206899,-0.519985,-0.004792,-1.146952,-4.103785,-273.180137,4.252165
C4,-0.341494,0.179958,0.851402,0.002824,55.254229,14.605289,0.344326,-0.000581,0.401323,-5.749351,-270.570158,3.789505
H0,-1.270313,1.464656,1.302072,11.244924,-50.841640,-43.400846,-0.000477,-0.000471,-0.000166,0.019242,0.024566,-0.059754
C1,-0.700716,0.192414,0.966842,-1.792308,30.116117,12.254427,-0.451527,-0.009225,-1.170485,-3.868879,-273.032277,3.548529
C4,-0.338738,0.180119,0.856910,0.095483,58.282025,14.690064,0.316960,0.003739,0.428828,-5.341675,-271.105945,3.299916
H0,-1.270344,1.464660,1.302124,11.249917,-50.845359,-43.400484,-0.000920,-0.000300,0.000036,0.024936,-0.074403,-0.029763
C1,-0.703235,0.192517,0.952719,-1.669721,27.077928,12.309196,-0.384843,-0.003956,-1.198632,-3.490650,-273.316085,5.146180
C4,-0.335779,0.180142,0.862223,0.188542,61.328788,14.770101,0.303563,0.003419,0.441071,-4.637229,-271.718913,3.161127
H0,-1.270252,1.464651,1.302127,11.267046,-50.851776,-43.416787,-0.000421,-0.000335,-0.000103,-0.219766,-0.207846,0.066360
C1,-0.704995,0.192226,0.938849,-1.736431,24.031751,12.320755,-0.316858,-0.006220,-1.217389,-5.657991,-273.791575,1.856714
C4,-0.333570,0.180369,0.867578,0.254853,64.330212,14.837360,0.278376,0.005205,0.455662,-3.595173,-271.060893,2.201030
H0,-1.270238,1.464662,1.302150,11.247119,-50.842822,-43.407676,-0.000157,-0.000245,0.000565,0.022906,0.125096,-0.077831
C1,-0.706879,0.191758,0.924839,-1.585613,21.016711,12.429443,-0.270866,-0.012762,-1.225815,-2.946134,-273.832884,4.765206
C4,-0.331419,0.180411,0.873276,0.511613,67.364353,15.063910,0.254840,0.004933,0.471691,-4.251656,-271.550973,2.768265
H0,-1.270231,1.464645,1.302133,11.244529,-50.837115,-43.407457,-0.000050,-0.000427,0.000453,-0.065463,0.282364,-0.070468
C1,-0.706827,0.191266,0.910961,-1.571762,18.023848,12.473059,-0.194597,-0.018479,-1.233895,-3.761513,-273.014792,4.159083
C4,-0.329728,0.180535,0.879255,0.579862,70.389054,15.100211,0.226834,0.006471,0.488933,-2.808146,-271.794237,2.394875
H0,-1.270270,1.464617,1.302134,11.251442,-50.841947,-43.401180,-0.000575,-0.000732,0.000336,0.024402,0.067650,0.027876
C1,-0.706498,0.190885,0.897081,-1.485009,15.004683,12.491006,-0.124718,-0.023078,-1.239267,-4.157046,-272.554956,4.473471
C4,-0.327412,0.180669,0.884696,1.075372,73.339047,15.560542,0.220480,0.006410,0.489396,-4.289387,-270.530515,3.295899
H0,-1.270253,1.464645,1.302146,11.231695,-50.840988,-43.394053,-0.000287,-0.000354,0.000517,0.135327,0.105765,-0.085604
C1,-0.705395,0.190400,0.882965,-1.457567,11.946549,12.476261,-0.056395,-0.026794,-1.246964,-5.008751,-274.276874,5.232895
C4,-0.327071,0.180832,0.890819,1.802036,76.354712,16.230191,0.172429,0.007822,0.506940,-4.897274,-270.692199,3.883202
H0,-1.270258,1.464653,1.302098,11.244681,-50.843713,-43.405340,-0.000252,-0.000425,-0.000036,0.037952,-0.039465,0.013094
C1,-0.704134,0.190035,0.868804,-1.439275,8.954610,12.477406,-0.006776,-0.029221,-1.250355,-5.548936,-273.740595,4.126253
C4,-0.325915,0.180973,0.896587,2.808785,79.374468,17.202579,0.145088,0.008677,0.513858,-5.618742,-270.741267,4.302723
H0,-1.270261,1.464639,1.302107,11.250957,-50.837976,-43.400467,-0.000292,-0.000368,0.000176,0.034130,0.157295,0.065550
C1,-0.701628,0.189767,0.854964,-1.312812,6.003063,12.490636,0.062651,-0.028405,-1.250033,-5.692083,-272.216752,5.157039
C4,-0.325369,0.180977,0.902341,4.416444,82.360853,18.776443,0.120399,0.008806,0.518620,-5.332268,-270.588326,4.255668
H0,-1.270247,1.464655,1.302096,11.244251,-50.847705,-43.406491,-0.000153,-0.000400,-0.000379,-0.032738,-0.209663,0.016052
C1,-0.698202,0.189430,0.841210,-1.333013,2.970311,12.510747,0.134149,-0.028396,-1.245989,-5.518445,-273.177131,4.322572
C4,-0.323548,0.181013,0.907965,8.527798,85.127305,22.898499,0.102154,0.010102,0.519860,-6.220629,-270.885084,5.318729
H0,-1.270247,1.464673,1.302026,11.253430,-50.838474,-43.416186,-0.000085,-0.000227,-0.000702,-0.125545,0.056489,0.049861
C1,-0.693968,0.189200,0.827518,-1.285991,-0.035637,12.492977,0.207025,-0.026840,-1.238165,-6.072493,-273.181721,4.498382
C4,-0.323481,0.181076,0.913876,22.760048,88.015949,37.150533,0.074112,0.008861,0.523626,-5.815614,-270.421942,3.997766
H0,-1.270292,1.464657,1.302015,11.255213,-50.835080,-43.411446,-0.000001,-0.000141,-0.000875,-0.156669,0.054894,-0.159966
C1,-0.690222,0.188998,0.813991,-1.174137,-3.030190,12.536010,0.251304,-0.026120,-1.230119,-4.925258,-272.803056,4.779510
C4,-0.324134,0.180720,0.920122,-34.220709,88.631998,-19.885269,0.041775,0.006563,0.528327,-5.467112,-269.654448,3.510665
H0,-1.270278,1.464638,1.301991,11.258074,-50.839642,-43.415104,0.000070,-0.001050,-0.001395,-0.133911,-0.158012,0.167007
C1,-0.684707,0.188691,0.800963,-1.184649,-6.030594,12.562493,0.320358,-0.024653,-1.211601,-4.518942,-272.396659,4.068970
C4,-0.324991,0.181077,0.926064,-9.971730,85.740177,4.341599,0.010402,0.007973,0.534142,-2.594727,-270.924863,3.136778
H0,-1.270295,1.464626,1.302121,11.253044,-50.842600,-43.401068,0.000003,-0.000857,-0.000235,-0.028535,-0.156081,0.122789
C1,-0.678544,0.188390,0.788471,-1.169421,-9.051928,12.602111,0.388418,-0.025407,-1.187090,-4.090940,-272.735136,3.216109
C4,-0.326666,0.181211,0.932015,-6.707052,82.770336,7.565720,-0.018676,0.008887,0.534168,-4.678955,-269.673600,3.268786
